datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490872760, 9.6875000000, 11.1875000000, 10.8500003815, 11.0749998093, 10.4375000000, 9.6499996185, 11.6750001907, 10.1374998093, 54.4000015259, 60.3199996948, 12.2999162674, 23.4119167328, 12.9755096436, 23.7262535095, 12.5000000000, 29.2999992371, 
1490872793, 9.7250003815, 11.2250003815, 10.8874998093, 11.3000001907, 10.6625003815, 9.6875000000, 11.7500000000, 10.2500000000, 59.7200012207, 61.0000000000, 12.4120702744, 23.3234157562, 13.0609598160, 23.6316471100, 12.6999998093, 29.3999996185, 
1490872826, 9.7624998093, 11.2250003815, 10.8874998093, 11.1125001907, 10.7375001907, 9.7624998093, 11.8249998093, 10.3625001907, 51.3199996948, 50.5200004578, 12.5402460098, 23.2837409973, 13.0876626968, 23.5889225006, 12.8999996185, 28.7000007629, 
1490872859, 9.8000001907, 11.2624998093, 10.9250001907, 11.1499996185, 10.8125000000, 9.8750000000, 11.8999996185, 10.3999996185, 64.4000015259, 58.1199989319, 12.6096744537, 23.1769275665, 13.1570920944, 23.5584030151, 13.0000000000, 27.2999992371, 
1490872892, 9.8374996185, 11.3000001907, 10.9624996185, 11.1499996185, 10.8874998093, 9.9499998093, 11.9375000000, 10.5124998093, 68.1200027466, 65.7200012207, 12.7218284607, 23.1189441681, 13.2131681442, 23.7079429626, 13.1999998093, 26.6000003815, 
1490872925, 9.8750000000, 11.3374996185, 11.0000000000, 11.1875000000, 10.9624996185, 10.0249996185, 12.0500001907, 10.6250000000, 58.2000007629, 81.1200027466, 12.8206300735, 23.1265735626, 13.2852678299, 23.7125205994, 13.3000001907, 26.5000000000, 
1490872959, 9.9499998093, 11.4499998093, 11.0375003815, 11.2250003815, 11.0375003815, 10.1000003815, 12.1250000000, 10.6999998093, 65.7200012207, 47.2000007629, 12.9060802460, 23.0731678009, 13.3119707108, 23.8101768494, 13.3999996185, 27.0000000000, 
1490872992, 9.9499998093, 11.4125003815, 11.0749998093, 11.5249996185, 11.1125001907, 10.1750001907, 12.1999998093, 10.8125000000, 69.9199981689, 56.2000007629, 13.0315866470, 23.0304412842, 13.3546962738, 23.8635845184, 13.3999996185, 27.1000003815, 
1490873025, 10.0249996185, 11.4875001907, 11.1125001907, 11.3374996185, 11.1875000000, 10.2500000000, 12.2749996185, 10.9250001907, 45.5999984741, 49.1199989319, 13.1303882599, 22.9724578857, 13.4241247177, 23.8178081512, 13.3999996185, 27.3999996185, 
1490873058, 10.0625000000, 11.5249996185, 11.1499996185, 11.3374996185, 11.3000001907, 10.3625001907, 12.3874998093, 10.9624996185, 76.5199966431, 55.1199989319, 13.2558937073, 22.9343090057, 13.5229263306, 23.8544292450, 13.5000000000, 27.2999992371, 
1490873091, 10.1374998093, 11.6000003815, 11.2250003815, 11.4125003815, 11.3750000000, 10.4750003815, 12.4624996185, 11.1125001907, 48.3199996948, 60.7200012207, 13.3840694427, 22.8931102753, 13.5923547745, 23.8925762177, 13.6000003815, 26.7999992371, 
1490873124, 10.2124996185, 11.6750001907, 11.2624998093, 11.4875001907, 11.4499998093, 10.5874996185, 12.6125001907, 11.2624998093, 58.5200004578, 64.0000000000, 13.5923547745, 22.8076591492, 13.7205314636, 23.6255435944, 13.8000001907, 26.2000007629, 
1490873157, 10.2875003815, 11.8249998093, 11.4125003815, 11.5625000000, 11.6000003815, 10.6999998093, 12.7250003815, 11.4125003815, 53.7200012207, 52.0000000000, 13.8353548050, 22.7481498718, 13.8887615204, 23.6209659576, 13.8999996185, 25.7000007629, 
1490873190, 10.4375000000, 11.8249998093, 11.5625000000, 11.6750001907, 11.7124996185, 10.8500003815, 12.8750000000, 11.6000003815, 70.1200027466, 53.4000015259, 14.0863656998, 22.5726718903, 14.0569925308, 23.6804752350, 14.1999998093, 25.7000007629, 
1490873223, 10.5124998093, 11.9375000000, 11.5625000000, 11.7500000000, 11.6750001907, 11.0000000000, 13.0249996185, 11.8249998093, 55.2000007629, 56.5999984741, 14.3533992767, 22.4643325806, 14.1424427032, 23.5751895905, 14.3999996185, 25.7000007629, 
1490873256, 10.6625003815, 12.0500001907, 11.6750001907, 11.8625001907, 12.0500001907, 11.1499996185, 13.1750001907, 12.0500001907, 64.8000030518, 58.9199981689, 14.6231021881, 22.3575191498, 14.2385749817, 23.6942100525, 14.6000003815, 25.6000003815, 
1490873289, 10.8125000000, 12.1250000000, 11.7875003815, 11.9750003815, 12.1999998093, 11.3750000000, 13.3999996185, 12.2375001907, 48.5999984741, 66.4000015259, 14.9034862518, 22.2705421448, 14.3801021576, 23.9108867645, 14.8000001907, 25.7999992371, 
1490873322, 10.9250001907, 12.2749996185, 11.8999996185, 12.0500001907, 12.4250001907, 11.6000003815, 13.5874996185, 12.5000000000, 56.5200004578, 59.2000007629, 15.1678495407, 22.2659645081, 14.5216293335, 23.6758975983, 15.0000000000, 26.1000003815, 
1490873355, 11.0375003815, 12.3874998093, 11.9750003815, 12.1999998093, 12.6125001907, 11.7500000000, 13.7749996185, 12.6875000000, 49.3199996948, 71.7200012207, 15.3120470047, 22.2247657776, 14.6070804596, 23.7766075134, 15.1999998093, 24.7000007629, 
1490873388, 11.1499996185, 12.6125001907, 12.0874996185, 12.2375001907, 12.8000001907, 11.9375000000, 13.9250001907, 12.8374996185, 53.7999992371, 47.1199989319, 15.3948268890, 22.3315792084, 14.6765089035, 23.7827110291, 15.3999996185, 23.6000003815, 
1490873421, 11.2250003815, 12.5749998093, 12.1625003815, 12.5749998093, 12.9125003815, 12.1250000000, 14.0749998093, 12.9875001907, 60.7200012207, 74.1200027466, 15.4669256210, 22.2812232971, 14.7192344666, 23.6575870514, 15.5000000000, 23.2999992371, 
1490873454, 11.3000001907, 12.6875000000, 12.2375001907, 12.4250001907, 13.0625000000, 12.1999998093, 14.1875000000, 13.0625000000, 57.0000000000, 74.1200027466, 15.5069808960, 22.3407344818, 14.7886629105, 23.8239116669, 15.6000003815, 23.7999992371, 
1490873488, 11.4125003815, 12.7624998093, 12.3125000000, 12.5000000000, 13.1750001907, 12.3500003815, 14.3374996185, 13.1374998093, 47.1199989319, 63.5200004578, 15.5363550186, 22.3407344818, 14.8874645233, 23.8284893036, 15.6000003815, 24.5000000000, 
