datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488354925, 40.6250000000, 42.3875007629, 40.6250000000, 41.1500015259, 29.4500007629, 28.8125000000, 29.3750000000, 28.8500003815, 46.7999992371, 73.0000000000, 29.6009769440, 19.7497520447, 35.6092147827, 17.2716865540, 21.7999992371, 47.2000007629, 
1488354958, 39.5750007629, 40.9625015259, 39.3875007629, 40.0250015259, 29.2625007629, 28.6250000000, 29.1875000000, 28.6625003815, 46.7200012207, 48.5999984741, 29.4487686157, 19.4369411469, 35.3288307190, 17.3952846527, 21.7999992371, 47.2000007629, 
1488354991, 38.4500007629, 39.7625007629, 38.4500007629, 39.1250000000, 29.0750007629, 28.4375000000, 28.9624996185, 28.4750003815, 54.7200012207, 55.9199981689, 29.3366146088, 19.3041877747, 35.0724792480, 17.4914169312, 21.7999992371, 47.2000007629, 
1488355024, 37.5875015259, 38.7125015259, 37.4000015259, 38.5250015259, 28.8875007629, 28.2124996185, 28.7749996185, 28.2875003815, 53.3199996948, 62.7200012207, 29.2084388733, 19.1531238556, 34.8214683533, 17.7447166443, 21.7999992371, 47.2000007629, 
1488355057, 36.8375015259, 37.8125000000, 36.5750007629, 37.5499992371, 28.6625003815, 28.1000003815, 28.5874996185, 28.1000003815, 48.9199981689, 49.3199996948, 29.0802631378, 18.9471282959, 34.5784683228, 17.8713665009, 21.7999992371, 47.2000007629, 
1488355091, 36.1624984741, 37.0250015259, 35.9000015259, 36.9124984741, 28.5125007629, 27.8374996185, 28.4375000000, 27.9874992371, 45.3199996948, 44.4000015259, 28.9253826141, 18.7594413757, 34.2820625305, 18.1414508820, 21.7999992371, 47.2000007629, 
1488355124, 35.5625000000, 36.2750015259, 35.2625007629, 36.3499984741, 28.3250007629, 27.6499996185, 28.2875003815, 27.7999992371, 47.2000007629, 47.1199989319, 28.7998771667, 18.6633090973, 34.0283813477, 18.3398189545, 21.7999992371, 47.2000007629, 
1488355157, 35.0374984741, 35.6749992371, 34.7000007629, 35.7874984741, 28.1749992371, 27.5375003815, 28.1000003815, 27.6124992371, 51.9199981689, 44.5200004578, 28.6743717194, 18.4939346313, 33.7613487244, 18.6053256989, 21.7999992371, 47.2000007629, 
1488355190, 34.6624984741, 35.0750007629, 34.1749992371, 35.2999992371, 27.9874992371, 27.3500003815, 27.9125003815, 27.4624996185, 43.7999992371, 55.3199996948, 28.5729007721, 18.3428707123, 33.5076675415, 18.8616771698, 21.7999992371, 47.2000007629, 
1488355223, 34.0625000000, 34.7000007629, 33.6875000000, 34.8499984741, 27.8750000000, 27.2000007629, 27.7625007629, 27.3125000000, 56.5200004578, 61.2000007629, 28.4473953247, 18.2467384338, 33.2673377991, 19.0951404572, 21.7999992371, 47.2000007629, 
1488355256, 33.6500015259, 34.0625000000, 33.2750015259, 34.4375000000, 27.6875000000, 27.0499992371, 27.6124992371, 27.1625003815, 55.4000015259, 50.7999992371, 28.3218898773, 18.1002521515, 32.9869537354, 19.2584114075, 21.7999992371, 47.2000007629, 
1488355289, 33.2374992371, 33.6124992371, 32.8250007629, 34.0250015259, 27.4624996185, 26.8999996185, 27.4624996185, 27.0125007629, 55.4000015259, 61.4000015259, 28.1937141418, 17.9644470215, 32.7439537048, 19.5788516998, 21.7999992371, 47.2000007629, 
1488355322, 32.8624992371, 33.1624984741, 32.4124984741, 33.6500015259, 27.3875007629, 26.7500000000, 27.3125000000, 26.8624992371, 52.3199996948, 45.1199989319, 28.0975818634, 17.8866252899, 32.5490188599, 19.8489360809, 21.7999992371, 47.2000007629, 
1488355355, 32.4874992371, 32.7500000000, 32.0000000000, 33.2750015259, 27.2374992371, 26.6000003815, 27.2000007629, 26.7875003815, 62.2000007629, 43.7999992371, 27.9854278564, 17.7721824646, 32.3060188293, 20.0839252472, 21.7999992371, 47.2000007629, 
1488355388, 32.1500015259, 32.4124984741, 31.6625003815, 32.9375000000, 27.1250000000, 26.4874992371, 27.0499992371, 26.5625000000, 73.5199966431, 63.7999992371, 27.8545818329, 17.6943626404, 32.0817108154, 20.3021278381, 21.7999992371, 47.2000007629, 
1488355421, 31.8125000000, 32.0750007629, 31.3624992371, 32.5999984741, 26.9750003815, 26.3374996185, 26.8999996185, 26.4874992371, 46.7200012207, 53.9199981689, 27.7851524353, 17.6012821198, 31.8841075897, 20.5691623688, 21.7999992371, 47.2000007629, 
1488355454, 31.5125007629, 31.7000007629, 31.0249996185, 32.2999992371, 26.8624992371, 26.2250003815, 26.7875003815, 26.3374996185, 45.5200004578, 61.5200004578, 27.6863498688, 17.4685287476, 31.6170749664, 20.8026237488, 21.7999992371, 47.2000007629, 
1488355487, 31.1749992371, 31.5499992371, 30.6875000000, 31.9624996185, 26.7124996185, 26.0750007629, 26.6375007629, 26.2250003815, 74.1999969482, 55.3199996948, 27.5741977692, 17.4105434418, 31.4328212738, 21.0589752197, 21.7999992371, 47.2000007629, 
1488355520, 30.9125003815, 31.1000003815, 30.4249992371, 31.8875007629, 26.6000003815, 25.9249992371, 26.5249996185, 26.1124992371, 53.0000000000, 61.7200012207, 27.4780654907, 17.3144130707, 31.2352180481, 21.3092231750, 21.7999992371, 47.2000007629, 
