datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491699459, 88.6624984741, 92.0749969482, 96.2375030518, 99.4250030518, 47.2999992371, 46.7374992371, 49.1749992371, 46.0625000000, 52.7999992371, -0.6800000072, 39.8790740967, 78.1765441895, 33.6331748962, 96.1577758789, 30.5000000000, 64.8000030518, 
1491699493, 89.9000015259, 93.6125030518, 97.9250030518, 101.0000000000, 46.1749992371, 45.6500015259, 47.8250007629, 45.1250000000, 54.3199996948, -0.4799999893, 39.7215232849, 77.5600814819, 33.8441276550, 95.7320480347, 30.5000000000, 64.9000015259, 
1491699526, 91.2125015259, 94.9625015259, 99.1999969482, 102.4625015259, 45.2000007629, 44.7125015259, 46.6250000000, 44.2999992371, 47.2000007629, -0.4799999893, 39.5399398804, 76.9192047119, 33.9322509766, 94.9767303467, 30.5000000000, 65.0999984741, 
1491699559, 92.4499969482, 96.2375030518, 100.5124969482, 103.7375030518, 44.3750000000, 43.9249992371, 45.5750007629, 43.5875015259, 44.5999984741, -0.4799999893, 39.3717079163, 76.3500442505, 34.0444030762, 93.8597717285, 30.5000000000, 65.3000030518, 
1491699592, 93.5749969482, 97.4000015259, 101.6750030518, 104.9375000000, 43.6624984741, 43.1749992371, 44.6749992371, 42.9500007629, 51.5999984741, -0.4000000060, 39.2008094788, 75.7473068237, 34.1832618713, 92.4589920044, 30.5000000000, 65.3000030518, 
1491699625, 94.6250000000, 98.4875030518, 102.8000030518, 106.0999984741, 42.9874992371, 42.5374984741, 43.8875007629, 42.2750015259, 48.0000000000, -0.4799999893, 39.0192260742, 75.2803878784, 34.4262619019, 90.1335144043, 30.3999996185, 65.3000030518, 
1491699658, 95.6374969482, 99.4625015259, 103.8499984741, 107.1125030518, 42.3875007629, 41.9375000000, 43.2125015259, 41.7500000000, 59.2000007629, -0.6800000072, 38.8189506531, 74.8744964600, 34.6211929321, 88.4641799927, 30.3999996185, 65.3000030518, 
1491699691, 96.5000000000, 100.4375000000, 104.7874984741, 108.0124969482, 41.8624992371, 41.4124984741, 42.5374984741, 41.2625007629, 46.4000015259, -0.6000000238, 38.6373710632, 74.5403213501, 34.7467002869, 87.3777389526, 30.5000000000, 65.1999969482, 
1491699724, 97.3249969482, 101.4499969482, 105.5749969482, 108.8750000000, 41.3375015259, 40.9625015259, 41.9749984741, 40.7750015259, 51.2000007629, -0.6000000238, 38.4557876587, 74.1435852051, 34.8348197937, 86.5766372681, 30.5000000000, 65.1999969482, 
1491699757, 98.0749969482, 102.1250000000, 106.4749984741, 109.6624984741, 40.8875007629, 40.4749984741, 41.4500007629, 40.3624992371, 60.2000007629, -0.2800000012, 38.2982368469, 73.6812362671, 34.9897003174, 85.8121643066, 30.5000000000, 65.1999969482, 
