datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488288069, 31.8125000000, 32.0750007629, 31.2875003815, 32.5625000000, 27.2749996185, 26.6375007629, 27.2374992371, 26.8250007629, 48.7999992371, 63.7200012207, 28.2230873108, 10.5851831436, 31.8680858612, 15.3902492523, 21.5000000000, 36.2999992371, 
1488288102, 31.5125007629, 31.7000007629, 30.9500007629, 32.2249984741, 27.1625003815, 26.4874992371, 27.1250000000, 26.7124996185, 43.7200012207, 51.4000015259, 28.1536579132, 10.4829483032, 31.6170749664, 15.6069278717, 21.5000000000, 36.4000015259, 
1488288135, 31.2875003815, 31.3999996185, 30.6499996185, 31.9249992371, 27.0499992371, 26.4125003815, 26.9750003815, 26.6000003815, 56.1199989319, 57.1199989319, 28.0548553467, 10.4188604355, 31.4167995453, 15.7946138382, 21.5000000000, 36.4000015259, 
1488288168, 30.8750000000, 31.0625000000, 30.3500003815, 31.6250000000, 26.9375000000, 26.2999992371, 26.8999996185, 26.4874992371, 46.9199981689, 55.7200012207, 27.9533843994, 10.3746089935, 31.2218666077, 15.9960327148, 21.5000000000, 36.4000015259, 
1488288201, 30.6124992371, 30.7625007629, 30.0499992371, 31.5125007629, 26.8250007629, 26.1875000000, 26.7875003815, 26.3750000000, 56.9199981689, 49.3199996948, 27.8706035614, 10.3288316727, 31.0242614746, 16.2508583069, 21.5000000000, 36.4000015259, 
1488288234, 30.3125000000, 30.4624996185, 29.7875003815, 31.0625000000, 26.7124996185, 26.0750007629, 26.6375007629, 26.2625007629, 48.9199981689, 63.3199996948, 27.7718009949, 10.3456172943, 30.8266582489, 16.4171810150, 21.6000003815, 36.5000000000, 
1488288267, 30.0499992371, 30.2000007629, 29.4874992371, 30.7999992371, 26.6000003815, 25.9624996185, 26.5625000000, 26.1499996185, 53.5200004578, 65.7200012207, 27.6729984283, 10.2235450745, 30.6584262848, 16.5819797516, 21.5000000000, 36.5999984741, 
1488288300, 29.7875003815, 29.8999996185, 29.2625007629, 30.5750007629, 26.4874992371, 25.8500003815, 26.4500007629, 26.0750007629, 57.1199989319, 62.5999984741, 27.6035709381, 10.1625089645, 30.4474716187, 16.7650871277, 21.5000000000, 36.5999984741, 
1488288333, 29.5625000000, 29.6749992371, 29.0000000000, 30.3125000000, 26.4125003815, 25.7374992371, 26.3374996185, 25.9624996185, 46.5200004578, 49.3199996948, 27.5047683716, 10.0953693390, 30.2765693665, 16.9848175049, 21.6000003815, 36.5999984741, 
1488288366, 29.3374996185, 29.4125003815, 28.7749996185, 30.0874996185, 26.2999992371, 25.6250000000, 26.2250003815, 25.8875007629, 51.5999984741, 50.4000015259, 27.4353389740, 10.0938434601, 30.0789661407, 17.1679248810, 21.6000003815, 36.5999984741, 
1488288399, 29.2250003815, 29.1875000000, 28.5499992371, 29.8624992371, 26.1875000000, 25.5499992371, 26.1124992371, 25.7374992371, 45.2000007629, 52.5999984741, 27.3659114838, 10.0526437759, 29.9240856171, 17.4242763519, 21.6000003815, 36.5999984741, 
1488288433, 28.8875007629, 28.9624996185, 28.4750003815, 29.6375007629, 26.1124992371, 25.4375000000, 26.0375003815, 25.6625003815, 56.7200012207, 52.5200004578, 27.2644386292, 9.9290456772, 29.7398338318, 17.6470584869, 21.6000003815, 36.7000007629, 
1488288466, 28.7000007629, 28.7374992371, 28.1000003815, 29.6375007629, 25.9624996185, 25.3624992371, 25.9624996185, 25.5499992371, 48.7999992371, 56.2000007629, 27.2217140198, 9.9671926498, 29.5716037750, 17.7950706482, 21.6000003815, 36.7000007629, 
1488288499, 28.4750003815, 28.5125007629, 27.8750000000, 29.2250003815, 25.9249992371, 25.3250007629, 25.8500003815, 25.4750003815, 48.3199996948, 70.5999984741, 27.1522846222, 9.9198904037, 29.4167232513, 17.9964904785, 21.6000003815, 36.7000007629, 
1488288532, 28.2875003815, 28.3250007629, 27.6875000000, 29.0000000000, 25.8125000000, 25.1749992371, 25.7749996185, 25.4375000000, 50.9199981689, 58.5999984741, 27.0668354034, 9.9198904037, 29.2778663635, 18.2162208557, 21.6000003815, 36.7000007629, 
1488288565, 28.1000003815, 28.1000003815, 27.5000000000, 28.8125000000, 25.7374992371, 25.1000003815, 25.7000007629, 25.3250007629, 54.1199989319, 65.3199996948, 26.9707031250, 9.8756389618, 29.1042957306, 18.3489742279, 21.6000003815, 36.7999992371, 
1488288598, 27.9125003815, 27.9125003815, 27.3125000000, 28.6250000000, 25.6250000000, 24.9874992371, 25.5874996185, 25.2124996185, 51.4000015259, 55.7200012207, 26.9146251678, 9.8146028519, 28.9654388428, 18.5717563629, 21.6000003815, 36.7999992371, 
1488288631, 27.8750000000, 27.7625007629, 27.1250000000, 28.4750003815, 25.5499992371, 24.9125003815, 25.5125007629, 25.1375007629, 57.3199996948, 58.4000015259, 26.8291759491, 9.8298616409, 28.8399333954, 18.7548637390, 21.6000003815, 36.7999992371, 
1488288664, 27.5750007629, 27.5750007629, 27.1250000000, 28.2875003815, 25.4750003815, 24.8374996185, 25.4375000000, 25.0625000000, 62.7200012207, 66.3199996948, 26.7730979919, 9.7657737732, 28.6850528717, 18.9074535370, 21.6000003815, 36.9000015259, 
1488288697, 27.4249992371, 27.3875007629, 26.7875003815, 28.3250007629, 25.3624992371, 24.7625007629, 25.3624992371, 24.9874992371, 47.3199996948, 62.7999992371, 26.7010002136, 9.7428855896, 28.5408554077, 19.0936145782, 21.7000007629, 36.9000015259, 
1488288730, 27.2374992371, 27.2374992371, 26.6375007629, 27.9500007629, 25.3250007629, 24.6875000000, 25.2500000000, 24.9125003815, 61.7200012207, 47.5200004578, 26.6449222565, 9.6818494797, 28.4447250366, 19.2599372864, 21.7000007629, 36.9000015259, 
1488288763, 27.0874996185, 27.0874996185, 26.4874992371, 27.7999992371, 25.2500000000, 24.6124992371, 25.2124996185, 24.9125003815, 53.5200004578, 63.4000015259, 26.5754947662, 9.7199974060, 28.3165493011, 19.4476242065, 21.7000007629, 37.0000000000, 
1488288796, 26.9375000000, 26.8999996185, 26.2999992371, 27.6875000000, 25.1749992371, 24.5375003815, 25.1000003815, 24.7625007629, 51.9199981689, 51.3199996948, 26.5194168091, 9.6375980377, 28.1616687775, 19.6520938873, 21.7000007629, 37.0000000000, 
