datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1490230955, 22.7000007629, 22.3250007629, 21.8750000000, 23.2625007629, 22.8500003815, 22.3250007629, 22.8500003815, 22.5874996185, -0.4799999893, -0.6800000072, 25.1682300568, 30.3410396576, 25.3711757660, 29.5719852448, 25.1000003815, 30.5000000000, 
1490230988, 22.7000007629, 22.3250007629, 21.8750000000, 23.2625007629, 22.8125000000, 22.2875003815, 22.8500003815, 22.5874996185, -0.4000000060, -0.6800000072, 25.1388568878, 30.3746089935, 25.3418025970, 29.5689334869, 25.1000003815, 30.5000000000, 
1490231021, 22.7000007629, 22.3250007629, 21.8750000000, 23.2625007629, 22.8500003815, 22.2875003815, 22.8125000000, 22.5874996185, -0.4000000060, -0.4799999893, 25.1255054474, 30.3227291107, 25.3418025970, 29.5536727905, 25.1000003815, 30.5000000000, 
1490231054, 22.7000007629, 22.3250007629, 21.8750000000, 23.2250003815, 22.8500003815, 22.2875003815, 22.8500003815, 22.6250000000, -0.2000000030, -0.4799999893, 25.1388568878, 30.2601661682, 25.3578243256, 29.5353622437, 25.1000003815, 30.5000000000, 
1490231087, 22.7000007629, 22.3250007629, 21.8750000000, 23.2250003815, 22.8500003815, 22.3250007629, 22.8500003815, 22.6250000000, -0.4799999893, -0.6800000072, 25.1255054474, 30.3273067474, 25.3711757660, 29.5735111237, 25.1000003815, 30.5000000000, 
1490231120, 22.7000007629, 22.3624992371, 21.8750000000, 23.3374996185, 22.8875007629, 22.3250007629, 22.8500003815, 22.6250000000, -0.4000000060, -0.8000000119, 25.1682300568, 30.2952613831, 25.3711757660, 29.5902957916, 25.1000003815, 30.5000000000, 
1490231153, 22.8875007629, 22.3624992371, 21.8750000000, 23.2625007629, 22.8875007629, 22.3250007629, 22.8500003815, 22.6250000000, -0.4799999893, -0.6000000238, 25.1949348450, 30.3593502045, 25.3578243256, 29.6192874908, 25.1000003815, 30.5000000000, 
1490231186, 22.7374992371, 22.3999996185, 21.9125003815, 23.2625007629, 22.8875007629, 22.3250007629, 22.8500003815, 22.6250000000, -0.4000000060, -0.6800000072, 25.1682300568, 30.4554824829, 25.3711757660, 29.6513309479, 25.1000003815, 30.5000000000, 
1490231219, 22.7374992371, 22.3624992371, 21.9125003815, 23.5625000000, 22.8500003815, 22.3250007629, 22.8500003815, 22.6250000000, -0.4000000060, -0.4799999893, 25.1682300568, 30.4554824829, 25.3711757660, 29.6818485260, 25.1000003815, 30.5000000000, 
1490231252, 23.3750000000, 22.6250000000, 21.9125003815, 23.2625007629, 22.8500003815, 22.3250007629, 22.8875007629, 22.6250000000, -0.2800000012, -0.6800000072, 25.1548786163, 30.4707412720, 25.3578243256, 29.6818485260, 25.1000003815, 30.6000003815, 
